feature	pre	drought	log2FC	p	cliffs_delta	q_BH
AA92495	0.0	0.048	5.6139	0.3855	0.05	0.6048
AA92563	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA93318	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT51146	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT51163	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT51164	0.0	0.01	3.4598	0.3855	0.05	0.6048
PL21363	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA82412	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL10599	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2144048	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA21742	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA21848	0.0	0.0562	5.8382	0.3855	0.05	0.6048
AA21963	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA22193	0.0	0.01	3.4598	0.3855	0.05	0.6048
AA22258	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA22565	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA22586	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL20106	0.0	0.024	4.643	0.3855	0.05	0.6048
AA2143225	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL10684	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL11089	0.0	0.03	4.9546	0.3855	0.05	0.6048
PL11247	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2619825	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2620453	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2620932	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2621519	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2625725	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL11557	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE95845	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA22940	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE94546	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH27878	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL46492	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL46714	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL11529	0.0	0.02	4.3923	0.3855	0.05	0.6048
PL11534	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2626351	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL11683	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2142261	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2142903	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL41586	0.0	0.0281	4.8632	0.3855	0.05	0.6048
PL43918	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE94087	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE94236	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE94356	0.0	0.02	4.3923	0.3855	0.05	0.6048
AA2627480	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE93715	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA23204	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA24357	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH34681	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH35455	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA40875	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL09509	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL10033	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE93583	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL54522	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL56484	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH35835	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH33593	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH33655	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH33699	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH33887	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH33906	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE87854	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE93807	0.0	0.024	4.643	0.3855	0.05	0.6048
CE93976	0.0	0.01	3.4598	0.3855	0.05	0.6048
GH29436	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL41047	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL41317	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL41321	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE86793	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE87307	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2142026	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE88700	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE89648	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE90760	0.0	0.02	4.3927	0.3855	0.05	0.6048
PL43922	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH33144	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH33537	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE91948	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE93263	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL96051	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2138125	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2138127	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH132	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH13458	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL71550	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA1163773	0.0	0.01	3.4598	0.3855	0.05	0.6048
PL95252	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL89367	0.0	0.0296	4.9361	0.3855	0.05	0.6048
AA2137560	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL93814	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL16108	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE98847	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE99002	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE99066	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE99078	0.0	0.01	3.4598	0.3855	0.05	0.6048
AA2140254	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2140271	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA13597	0.0	0.01	3.4598	0.3855	0.05	0.6048
AA08486	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA19865	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA19934	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2101929	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL95105	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL96559	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA03085	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA13595	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2141060	0.0	0.048	5.6139	0.3855	0.05	0.6048
AA14868	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA16045	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA16051	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE00149	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL93967	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL80038	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL17957	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2137428	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL67260	0.0	0.0296	4.9361	0.3855	0.05	0.6048
GH14046	0.0	0.024	4.643	0.3855	0.05	0.6048
CE97308	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE97370	0.0	0.01	3.4598	0.3855	0.05	0.6048
PL46860	0.0	0.0296	4.9361	0.3855	0.05	0.6048
PL46938	0.0	0.01	3.4598	0.3855	0.05	0.6048
PL46951	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL46959	0.0	0.02	4.3923	0.3855	0.05	0.6048
CE94986	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL67259	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL70329	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL12217	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL12595	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL12682	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL13010	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL13059	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2141562	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2141944	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE96099	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL14575	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL14576	0.0	0.024	4.643	0.3855	0.05	0.6048
PL14657	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL14665	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE99084	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL44721	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL45435	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL46066	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2626360	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE97000	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL13790	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL13847	0.0	0.02	4.3927	0.3855	0.05	0.6048
PL14049	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL59272	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL62978	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL66071	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL66112	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT88	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE82795	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE82950	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE82988	0.0	0.0592	5.9123	0.3855	0.05	0.6048
GH40654	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH40698	0.0	0.0296	4.9361	0.3855	0.05	0.6048
GH47450	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE77725	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE77744	0.0	0.02	4.3923	0.3855	0.05	0.6048
GT87570	0.0	0.02	4.3923	0.3855	0.05	0.6048
AA33665	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT88123	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT88677	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA34687	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA34695	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA34698	0.0	0.01	3.4598	0.3855	0.05	0.6048
AA35033	0.0	0.03	4.9546	0.3855	0.05	0.6048
AA37227	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE78484	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH43752	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL20320	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL20672	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL20673	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL20679	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA32930	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA32938	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA33076	0.0	0.01	3.4598	0.3855	0.05	0.6048
PL47170	0.0	0.01	3.4598	0.3855	0.05	0.6048
GH34001	0.0	0.0281	4.8632	0.3855	0.05	0.6048
CE80881	0.0	0.02	4.3923	0.3855	0.05	0.6048
GH45675	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE81319	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE81909	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE82015	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA33348	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA33555	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA33607	0.0	0.01	3.4598	0.3855	0.05	0.6048
AA33643	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH48779	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE72807	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE72839	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE73743	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE73748	0.0	0.0281	4.8632	0.3855	0.05	0.6048
CE73788	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE74150	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE74228	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE75020	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE75114	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE72502	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH48801	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE75430	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE75436	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL48112	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE71611	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT77689	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT79047	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT79048	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA38274	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE80911	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE75531	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL51469	0.0	0.0592	5.9123	0.3855	0.05	0.6048
PL51633	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL53800	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL53868	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT80783	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT82251	0.0	0.0296	4.9361	0.3855	0.05	0.6048
GH43348	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA39663	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE75869	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE76006	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE76663	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE77134	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH46302	0.0	0.01	3.4598	0.3855	0.05	0.6048
GH46315	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE72187	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2630628	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL05824	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL40134	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL38766	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL05956	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL05988	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL06494	0.0	0.01	3.4598	0.3855	0.05	0.6048
GH40651	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL47495	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL47381	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL06521	0.0	0.0281	4.8632	0.3855	0.05	0.6048
PL47380	0.0	0.01	3.4598	0.3855	0.05	0.6048
AA2629223	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL39117	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL47359	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2630789	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2630877	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH35960	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE85315	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE85259	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA2633731	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA27126	0.0	0.024	4.643	0.3855	0.05	0.6048
AA29599	0.0	0.01	3.4594	0.3855	0.05	0.6048
AA29516	0.0	0.0296	4.9361	0.3855	0.05	0.6048
PL02713	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL05278	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH41113	0.0	0.01	3.4598	0.3855	0.05	0.6048
GH36313	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH36472	0.0	0.01	3.4594	0.3855	0.05	0.6048
GT98687	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH36486	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH36569	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE83702	0.0	0.01	3.4594	0.3855	0.05	0.6048
PL57499	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE83179	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE83032	0.0	0.01	3.4598	0.3855	0.05	0.6048
PL57962	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH40708	0.0	0.01	3.4598	0.3855	0.05	0.6048
CE84998	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH39296	0.0	0.01	3.4598	0.3855	0.05	0.6048
PL57537	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH36620	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH37385	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE84774	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE84553	0.0	0.01	3.4594	0.3855	0.05	0.6048
CE84574	0.0	0.01	3.4594	0.3855	0.05	0.6048
GH96	0.1294	0.1796	0.4699	0.3861	0.1588	0.6053
PL95106	0.0824	0.1196	0.5331	0.3871	0.1471	0.6066
CBM106	0.8204	0.9257	0.174	0.39	0.1676	0.6108
GH163	9.5158	8.8939	-0.0975	0.393	-0.1676	0.6117
GH80217	0.0588	0.104	0.8115	0.3938	0.1353	0.6117
CE84575	0.5734	0.4683	-0.2914	0.394	-0.1647	0.6117
CE01177	0.1969	0.15	-0.3901	0.3948	-0.1559	0.6117
GT66586	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
GH35550	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
AA2136627	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
GH36192	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
GH49938	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
CE74237	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
AA7602031	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
PL06501	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
CBM19	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
PL59436	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
AA34363	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
AA68091	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
CE67996	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
CE65761	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
PL11876	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
GH35978	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
CE83838	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
GT33499	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
PL14628	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
CE94595	0.0118	0.03	1.2801	0.3955	0.0912	0.6117
AA29262	0.1176	0.07	-0.7407	0.4002	-0.1441	0.6187
GH147	5.2403	5.6203	0.101	0.4009	0.1647	0.6193
AA2631474	2.9603	3.1044	0.0686	0.4011	0.1647	0.6194
CE19	62.7069	64.4768	0.0402	0.4019	0.1647	0.6203
AA2142276	0.0675	0.1096	0.6919	0.4044	0.1324	0.6238
GT79586	0.2997	0.3496	0.2218	0.4082	0.1588	0.6293
CE85919	0.0824	0.03	-1.427	0.4086	-0.1118	0.6296
GH27	99.531	97.9083	-0.0237	0.4104	-0.1618	0.6321
PL50539	0.0941	0.0796	-0.2387	0.4153	-0.1324	0.6393
AA2142240	0.0471	0.07	0.5631	0.4164	0.1206	0.6407
CBM97	1.0526	0.9493	-0.1489	0.4171	-0.1588	0.6415
PL23865	0.1294	0.14	0.1127	0.4181	-0.1441	0.6425
GH30	55.914	56.7782	0.0221	0.4192	0.1588	0.6435
GT119	439.0577	434.766	-0.0142	0.4193	-0.1588	0.6435
GT65221	0.0588	0.054	-0.1217	0.4195	-0.1147	0.6435
CE83217	0.0588	0.054	-0.1217	0.4195	-0.1147	0.6435
GH36088	0.2235	0.17	-0.3929	0.4222	-0.15	0.6472
GH71058	0.1381	0.1	-0.4613	0.4257	-0.1412	0.6523
PL21027	0.0941	0.04	-1.2141	0.4272	-0.1176	0.6542
PL34	4.4928	3.975	-0.1766	0.4275	-0.1559	0.6542
CE22130	0.0235	0.04	0.7411	0.4285	0.0853	0.6555
PL20026	0.0471	0.09	0.921	0.436	0.1235	0.6666
CBM13	717.9549	722.7498	0.0096	0.4371	0.1529	0.6679
AA81172	0.0761	0.01	-2.8098	0.4399	-0.0735	0.6715
CE03010	0.0439	0.01	-2.0308	0.4399	-0.0735	0.6715
GH112	0.4471	0.4773	0.0943	0.4403	0.15	0.6718
AA59400	0.0706	0.0696	-0.0197	0.4436	-0.1176	0.6765
GT68322	0.0235	0.03	0.3378	0.445	0.0824	0.6779
AA2626987	0.0235	0.03	0.3378	0.445	0.0824	0.6779
GH94365	0.0322	0.04	0.3052	0.4453	0.0824	0.678
CE96472	0.1059	0.15	0.4986	0.4455	0.1353	0.6781
GH18	340.4223	339.6269	-0.0034	0.4461	-0.15	0.6785
AA39951	0.1059	0.07	-0.5901	0.4482	0.1029	0.6814
CBM103	0.6353	0.4389	-0.5327	0.4498	-0.1471	0.6835
PL15088	0.1294	0.08	-0.6871	0.4513	-0.1265	0.6855
GH75	20.7948	21.3554	0.0384	0.4546	0.1471	0.6866
CBM64	6.1493	5.6066	-0.1333	0.4547	-0.1471	0.6866
CE5	63.2416	64.9658	0.0388	0.4552	0.1471	0.6866
GH82284	0.0824	0.05	-0.7088	0.4553	-0.1176	0.6866
CE23904	0.0824	0.05	-0.7088	0.4553	-0.1176	0.6866
GH78736	0.0675	0.02	-1.7052	0.4569	-0.0882	0.6866
CE85392	0.0471	0.02	-1.1945	0.4569	-0.0882	0.6866
AA7393812	0.0235	0.01	-1.1572	0.459	-0.0706	0.6866
CE09529	0.0235	0.01	-1.1572	0.459	-0.0706	0.6866
PL21292	0.0439	0.01	-2.0307	0.459	-0.0706	0.6866
AA76627	0.0353	0.01	-1.7222	0.459	-0.0706	0.6866
CE86344	0.0353	0.01	-1.7222	0.459	-0.0706	0.6866
CE90032	0.0439	0.01	-2.0307	0.459	-0.0706	0.6866
AA76222	0.0353	0.01	-1.7222	0.459	-0.0706	0.6866
PL08023	0.0353	0.01	-1.7222	0.459	-0.0706	0.6866
AA37292	0.0235	0.01	-1.1572	0.459	-0.0706	0.6866
GT67133	0.0353	0.01	-1.7225	0.459	-0.0706	0.6866
AA93547	0.0471	0.01	-2.1275	0.459	-0.0706	0.6866
GH69401	0.0353	0.01	-1.7222	0.459	-0.0706	0.6866
PL14376	0.0353	0.01	-1.7222	0.459	-0.0706	0.6866
PL45171	0.0235	0.01	-1.1572	0.459	-0.0706	0.6866
CE98170	0.0439	0.01	-2.0307	0.459	-0.0706	0.6866
GH77188	0.0353	0.01	-1.7222	0.459	-0.0706	0.6866
PL50294	0.0235	0.01	-1.1572	0.459	-0.0706	0.6866
GH90	0.0439	0.01	-2.0307	0.459	-0.0706	0.6866
GH36005	0.0235	0.01	-1.1572	0.459	-0.0706	0.6866
PL10448	0.0353	0.01	-1.7222	0.459	-0.0706	0.6866
GT47080	0.0235	0.01	-1.1572	0.459	-0.0706	0.6866
AA2139939	0.0353	0.01	-1.7222	0.459	-0.0706	0.6866
GT46341	0.0235	0.01	-1.1572	0.459	-0.0706	0.6866
AA7602057	0.0706	0.1	0.4966	0.4593	0.1235	0.6866
GH13581	0.0235	0.06	1.3143	0.4611	0.0941	0.6883
GH74502	0.0235	0.0962	1.9866	0.4611	0.0941	0.6883
GT94872	0.0235	0.06	1.3144	0.4611	0.0941	0.6883
CBM63	4.2316	3.9343	-0.1051	0.4635	-0.1441	0.6911
CBM59	0.2408	0.2696	0.1622	0.4642	0.1382	0.6911
GH169	0.2204	0.1996	-0.1423	0.4671	-0.1353	0.6911
PL15034	0.1294	0.1196	-0.1127	0.4684	-0.1265	0.6911
GT51480	0.0824	0.07	-0.2314	0.4694	-0.1118	0.6911
GH98	0.9146	0.7675	-0.2525	0.4706	-0.1412	0.6911
GH114	10.7763	10.9102	0.0178	0.4735	0.1412	0.6911
AA93399	0.0824	0.12	0.5377	0.4744	0.1235	0.6911
AA81488	0.0792	0.04	-0.9687	0.4748	-0.1059	0.6911
AA7406848	0.0588	0.04	-0.5452	0.4748	-0.1059	0.6911
PL08152	0.0706	0.04	-0.8041	0.4748	-0.1059	0.6911
PL79990	0.1028	0.0481	-1.0795	0.4754	-0.0971	0.6911
CE76564	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL49360	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE01633	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GT32208	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
AA7599669	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
AA46499	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL12021	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
AA39718	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE25089	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE85414	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
AA2630629	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE07571	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GH95882	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
AA30492	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE84677	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL05711	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
AA2628218	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GH36622	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL22934	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL50439	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GH31353	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
AA92093	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
AA81363	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE83249	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE96586	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE33428	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL47731	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL29989	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE70183	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GT33492	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL51112	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
CE42177	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL45177	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL46357	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
AA40790	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL40043	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL10008	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
PL26193	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
GT83525	0.0235	0.01	-1.157	0.4784	-0.0676	0.6911
